Susceptible,Infected,Recover,Dead,Iter,Zone
100,99,4,0,27,4
115,73,4,1,27,5
101,93,1,0,27,6
104,100,7,0,27,7
98,108,4,1,27,8
122,69,1,0,27,9
129,67,0,1,28,0
103,92,4,0,28,1
98,90,3,0,28,2
98,112,1,0,28,3
96,102,4,0,28,4
115,73,4,1,28,5
97,94,2,1,28,6
99,105,7,0,28,7
92,112,5,1,28,8
115,76,1,0,28,9
120,74,0,1,29,0
95,98,4,0,29,1
93,95,3,0,29,2
93,116,1,1,29,3
94,104,4,0,29,4
107,81,4,1,29,5
95,96,3,1,29,6
94,113,7,0,29,7
90,112,6,2,29,8
111,79,2,0,29,9
119,76,0,1,30,0
93,103,4,0,30,1
87,102,3,0,30,2
89,118,1,2,30,3
91,104,5,0,30,4
100,86,4,2,30,5
90,99,3,3,30,6
93,113,7,0,30,7
80,119,8,2,30,8
109,82,2,0,30,9
116,78,0,1,31,0
90,105,5,0,31,1
83,105,4,1,31,2
86,120,1,2,31,3
87,106,6,0,31,4
96,87,5,2,31,5
90,98,5,3,31,6
91,113,7,1,31,7
76,124,9,2,31,8
105,88,2,0,31,9
110,86,1,1,32,0
86,108,5,0,32,1
78,106,7,2,32,2
83,122,2,2,32,3
86,108,6,0,32,4
90,96,4,2,32,5
87,100,5,3,32,6
90,111,8,1,32,7
75,122,10,2,32,8
97,96,2,0,32,9
105,92,1,1,33,0
79,117,6,0,33,1
74,109,6,2,33,2
82,119,3,4,33,3
86,108,6,0,33,4
83,101,5,3,33,5
83,100,7,4,33,6
86,112,11,1,33,7
72,121,11,4,33,8
90,104,2,0,33,9
100,97,1,3,34,0
75,120,6,0,34,1
69,111,8,2,34,2
72,126,3,5,34,3
82,114,7,1,34,4
77,105,5,3,34,5
79,101,8,5,34,6
85,111,12,2,34,7
70,123,12,5,34,8
85,106,4,0,34,9
95,99,1,4,35,0
71,127,6,0,35,1
67,113,8,3,35,2
67,126,6,7,35,3
78,116,7,2,35,4
72,107,7,3,35,5
78,102,8,5,35,6
83,109,14,3,35,7
68,126,14,5,35,8
