Susceptible,Infected,Recover,Dead,Iter,Zone
42,7,0,0,17,8
51,1,0,0,17,9
56,2,0,0,18,0
54,6,0,0,18,1
45,0,0,0,18,2
41,3,1,0,18,3
44,6,0,0,18,4
41,1,0,0,18,5
47,3,0,0,18,6
45,6,0,0,18,7
42,7,0,0,18,8
49,1,0,0,18,9
55,2,0,0,19,0
53,7,0,0,19,1
47,0,0,0,19,2
40,3,1,0,19,3
44,6,0,0,19,4
43,1,0,0,19,5
46,4,0,0,19,6
42,6,0,0,19,7
41,7,0,0,19,8
51,1,0,0,19,9
56,3,0,0,20,0
52,7,0,0,20,1
47,0,0,0,20,2
40,3,1,0,20,3
41,8,0,0,20,4
40,1,0,0,20,5
51,3,0,0,20,6
44,6,0,0,20,7
40,8,0,0,20,8
48,1,0,0,20,9
54,3,0,0,21,0
50,8,0,0,21,1
50,0,0,0,21,2
39,3,1,0,21,3
38,8,0,0,21,4
42,3,0,0,21,5
52,3,0,0,21,6
42,7,0,0,21,7
41,8,0,0,21,8
47,1,0,0,21,9
55,4,0,0,22,0
54,7,0,0,22,1
49,0,0,0,22,2
37,3,1,0,22,3
41,8,1,0,22,4
39,4,0,0,22,5
51,2,0,0,22,6
41,7,0,0,22,7
40,9,0,0,22,8
46,1,0,0,22,9
55,4,0,0,23,0
54,7,0,0,23,1
49,0,0,0,23,2
36,3,1,0,23,3
41,8,1,0,23,4
39,5,0,0,23,5
52,3,0,0,23,6
39,8,0,0,23,7
39,9,0,0,23,8
46,1,0,0,23,9
56,4,0,0,24,0
56,6,0,0,24,1
50,0,0,0,24,2
32,4,1,0,24,3
40,7,1,0,24,4
39,8,0,0,24,5
51,3,0,0,24,6
40,7,0,0,24,7
40,9,1,0,24,8
44,1,0,0,24,9
56,7,0,0,25,0
57,5,0,0,25,1
49,1,0,0,25,2
31,5,1,0,25,3
40,6,1,0,25,4
37,9,0,0,25,5
50,2,0,0,25,6
41,8,0,0,25,7
39,10,1,0,25,8
43,1,0,0,25,9
56,8,0,0,26,0
59,5,0,0,26,1
50,0,0,0,26,2
29,7,1,0,26,3
38,5,2,0,26,4
35,9,0,0,26,5
52,2,0,0,26,6
42,7,0,0,26,7
40,9,2,0,26,8
41,1,0,0,26,9
56,10,0,0,27,0
60,5,0,0,27,1
51,0,0,0,27,2
28,7,1,0,27,3
36,4,2,0,27,4
36,8,0,0,27,5
52,1,1,0,27,6
43,6,0,0,27,7
40,9,2,0,27,8
40,2,0,0,27,9
53,11,0,0,28,0
57,7,0,0,28,1
51,1,0,0,28,2
29,6,2,0,28,3
38,4,2,0,28,4
35,7,0,0,28,5
53,1,1,0,28,6
45,4,1,0,28,7
39,9,2,0,28,8
40,2,0,0,28,9
54,12,0,0,29,0
56,7,0,0,29,1
51,1,0,0,29,2
28,7,2,0,29,3
38,3,2,0,29,4
35,7,0,0,29,5
52,1,1,0,29,6
46,5,1,0,29,7
39,10,2,0,29,8
38,2,0,0,29,9
54,12,0,0,30,0
54,6,1,0,30,1
50,2,1,0,30,2
30,7,2,0,30,3
37,4,2,0,30,4
37,7,0,0,30,5
53,2,1,0,30,6
45,6,0,0,30,7
38,8,3,0,30,8
37,1,0,0,30,9
52,13,0,0,31,0
55,5,2,0,31,1
50,1,2,0,31,2
33,7,1,0,31,3
35,4,2,0,31,4
35,7,0,0,31,5
53,2,3,0,31,6
44,6,0,0,31,7
38,8,2,0,31,8
39,1,0,0,31,9
51,14,0,0,32,0
56,6,1,0,32,1
49,1,2,0,32,2
32,8,1,0,32,3
37,3,2,0,32,4
34,8,1,0,32,5
51,2,3,0,32,6
43,6,0,0,32,7
37,8,2,0,32,8
40,2,0,0,32,9
51,14,0,0,33,0
56,6,1,0,33,1
48,1,1,0,33,2
31,7,2,0,33,3
35,3,2,0,33,4
34,8,2,0,33,5
52,2,3,0,33,6
43,6,0,0,33,7
38,8,2,0,33,8
40,4,0,0,33,9
51,12,0,0,34,0
57,7,2,0,34,1
48,1,1,0,34,2
33,8,0,0,34,3
32,3,3,0,34,4
33,7,3,0,34,5
50,2,4,0,34,6
41,5,1,0,34,7
41,7,4,0,34,8
40,3,1,0,34,9
50,11,2,0,35,0
58,6,2,0,35,1
46,2,2,0,35,2
31,8,0,0,35,3
32,2,3,0,35,4
36,7,2,0,35,5
48,1,5,0,35,6
40,5,1,0,35,7
42,6,4,0,35,8
43,3,2,0,35,9
51,11,2,0,36,0
56,8,2,0,36,1
45,2,2,0,36,2
30,8,0,0,36,3
31,2,3,0,36,4
36,6,3,0,36,5
47,1,5,0,36,6
42,5,1,0,36,7
42,6,4,0,36,8
43,4,2,0,36,9
50,12,2,0,37,0
56,7,2,0,37,1
45,2,2,0,37,2
30,10,0,0,37,3
31,2,3,0,37,4
35,7,4,0,37,5
45,1,5,0,37,6
42,5,1,0,37,7
44,5,4,0,37,8
42,4,2,0,37,9
47,11,3,0,38,0
54,8,3,0,38,1
48,2,3,0,38,2
29,10,1,0,38,3
31,2,3,0,38,4
35,7,3,0,38,5
46,1,4,0,38,6
43,4,1,0,38,7
44,5,4,0,38,8
42,4,2,0,38,9
44,11,3,0,39,0
53,9,2,0,39,1
48,2,2,0,39,2
29,10,1,0,39,3
33,2,2,0,39,4
34,7,4,0,39,5
48,0,7,0,39,6
41,4,1,0,39,7
45,6,3,0,39,8
42,4,3,0,39,9
45,11,3,0,40,0
52,10,3,0,40,1
46,2,2,0,40,2
30,10,1,0,40,3
32,2,1,0,40,4
33,8,4,0,40,5
47,0,7,0,40,6
41,3,1,0,40,7
47,7,2,0,40,8
41,5,4,0,40,9
41,13,3,0,41,0
53,10,3,0,41,1
44,2,2,0,41,2
32,9,1,0,41,3
31,3,2,0,41,4
32,11,4,0,41,5
47,0,6,0,41,6
41,3,2,0,41,7
48,4,2,0,41,8
43,5,3,0,41,9
43,13,3,0,42,0
52,11,4,0,42,1
43,3,2,0,42,2
30,10,1,0,42,3
33,1,3,0,42,4
34,10,5,0,42,5
46,1,5,0,42,6
41,2,2,0,42,7
46,5,2,0,42,8
41,5,3,0,42,9
43,13,3,0,43,0
51,12,7,0,43,1
43,2,2,0,43,2
27,11,1,0,43,3
33,2,3,0,43,4
35,9,4,0,43,5
46,1,4,0,43,6
40,3,2,0,43,7
47,5,3,0,43,8
41,4,3,0,43,9
44,14,2,0,44,0
49,11,9,0,44,1
42,1,3,0,44,2
29,10,3,0,44,3
36,3,3,0,44,4
34,9,4,0,44,5
46,1,3,0,44,6
38,3,2,0,44,7
45,5,3,0,44,8
42,3,3,0,44,9
43,13,3,0,45,0
51,10,9,0,45,1
44,1,1,0,45,2
30,9,3,0,45,3
34,5,4,0,45,4
35,12,4,0,45,5
44,2,4,0,45,6
37,2,2,0,45,7
44,7,2,0,45,8
39,3,3,0,45,9
43,11,3,0,46,0
51,11,9,0,46,1
42,1,1,0,46,2
31,8,4,0,46,3
32,4,4,0,46,4
35,12,5,0,46,5
46,2,4,0,46,6
37,4,2,0,46,7
42,8,2,0,46,8
39,4,3,0,46,9
42,11,3,0,47,0
51,11,8,0,47,1
41,5,1,0,47,2
31,9,4,0,47,3
33,4,4,0,47,4
34,15,5,0,47,5
45,1,4,0,47,6
35,5,2,0,47,7
43,7,3,0,47,8
37,3,3,0,47,9
43,11,3,0,48,0
50,10,8,0,48,1
41,5,1,0,48,2
29,10,4,0,48,3
33,8,4,0,48,4
34,16,5,0,48,5
44,2,4,0,48,6
38,3,3,0,48,7
40,8,3,0,48,8
33,4,3,0,48,9
43,8,6,0,49,0
52,11,7,0,49,1
41,6,2,0,49,2
28,10,4,0,49,3
31,9,3,0,49,4
32,16,5,0,49,5
47,2,4,0,49,6
37,3,4,0,49,7
38,7,3,0,49,8
34,4,3,0,49,9
42,8,6,0,50,0
50,13,8,0,50,1
40,5,3,0,50,2
29,10,6,0,50,3
31,9,3,0,50,4
32,15,4,0,50,5
48,2,4,0,50,6
37,3,3,0,50,7
38,7,4,0,50,8
33,4,3,0,50,9
41,8,7,0,51,0
47,14,8,0,51,1
42,7,4,0,51,2
29,9,5,0,51,3
31,9,2,0,51,4
33,15,3,0,51,5
48,2,4,0,51,6
39,3,3,0,51,7
37,7,4,0,51,8
31,4,4,0,51,9
39,7,8,0,52,0
43,16,9,0,52,1
44,8,3,0,52,2
29,10,4,0,52,3
30,7,3,0,52,4
32,15,4,0,52,5
51,1,4,0,52,6
37,3,3,0,52,7
34,11,4,0,52,8
31,5,5,0,52,9
37,6,9,0,53,0
43,15,9,0,53,1
49,7,3,0,53,2
31,9,5,0,53,3
29,7,3,0,53,4
34,16,2,0,53,5
49,4,4,0,53,6
35,3,3,0,53,7
31,12,4,0,53,8
31,5,5,0,53,9
38,4,10,0,54,0
44,14,9,0,54,1
51,7,4,0,54,2
29,10,5,0,54,3
28,7,3,0,54,4
35,16,2,0,54,5
47,7,4,0,54,6
32,3,3,0,54,7
32,11,2,0,54,8
32,5,6,0,54,9
37,4,10,0,55,0
44,13,9,0,55,1
49,8,4,0,55,2
26,11,5,0,55,3
33,7,4,0,55,4
33,17,2,0,55,5
46,8,6,0,55,6
33,4,2,0,55,7
30,11,2,0,55,8
33,4,5,0,55,9
38,4,11,0,56,0
46,11,9,0,56,1
48,8,4,0,56,2
22,12,5,0,56,3
32,9,5,0,56,4
32,18,1,0,56,5
45,8,6,0,56,6
31,4,2,0,56,7
31,9,3,0,56,8
36,6,4,0,56,9
37,8,10,0,57,0
47,10,9,0,57,1
46,8,5,0,57,2
21,10,6,0,57,3
32,9,6,0,57,4
30,19,1,0,57,5
44,8,7,0,57,6
31,3,3,0,57,7
32,8,3,0,57,8
35,8,4,0,57,9
37,8,9,0,58,0
47,10,8,0,58,1
46,7,5,0,58,2
21,9,7,0,58,3
30,7,7,0,58,4
34,20,0,0,58,5
42,8,8,0,58,6
30,4,4,0,58,7
29,9,4,0,58,8
36,10,4,0,58,9
34,12,9,0,59,0
48,11,8,0,59,1
44,8,5,0,59,2
22,8,6,0,59,3
30,5,7,0,59,4
32,24,1,0,59,5
43,7,9,0,59,6
29,4,4,0,59,7
30,8,4,0,59,8
34,10,4,0,59,9
34,13,8,0,60,0
48,9,8,0,60,1
42,9,6,0,60,2
25,6,6,0,60,3
30,4,7,0,60,4
32,23,2,0,60,5
44,9,9,0,60,6
26,7,4,0,60,7
30,6,5,0,60,8
31,13,4,0,60,9
32,14,8,0,61,0
48,8,10,0,61,1
41,8,7,0,61,2
26,5,6,0,61,3
29,3,7,0,61,4
32,23,5,0,61,5
43,9,9,0,61,6
26,7,4,0,61,7
34,6,4,0,61,8
30,13,3,0,61,9
34,12,9,0,62,0
51,7,10,0,62,1
39,9,7,0,62,2
23,5,6,0,62,3
29,4,6,0,62,4
30,24,5,0,62,5
45,9,10,0,62,6
25,7,4,0,62,7
32,6,4,0,62,8
30,15,3,0,62,9
33,12,9,0,63,0
48,11,9,0,63,1
38,10,7,0,63,2
22,4,7,0,63,3
27,4,6,0,63,4
32,24,4,0,63,5
44,10,9,0,63,6
25,6,6,0,63,7
35,5,4,0,63,8
29,16,4,0,63,9
36,10,9,0,64,0
48,11,10,0,64,1
35,10,8,0,64,2
21,3,8,0,64,3
27,4,6,0,64,4
31,22,4,0,64,5
40,15,10,0,64,6
26,5,6,0,64,7
38,7,3,0,64,8
29,14,4,0,64,9
35,11,10,0,65,0
48,11,11,0,65,1
37,8,8,0,65,2
20,2,8,0,65,3
31,3,5,0,65,4
27,24,4,0,65,5
38,17,11,0,65,6
25,6,6,0,65,7
35,8,4,0,65,8
30,12,5,0,65,9
34,11,10,0,66,0
47,10,11,0,66,1
36,8,6,0,66,2
18,2,8,0,66,3
29,6,5,0,66,4
30,22,6,0,66,5
35,17,13,0,66,6
25,6,6,0,66,7
37,10,4,0,66,8
32,12,4,0,66,9
37,10,10,0,67,0
49,10,11,0,67,1
34,10,6,0,67,2
16,2,8,0,67,3
27,7,5,0,67,4
30,19,7,0,67,5
36,17,12,0,67,6
23,7,6,0,67,7
37,11,4,0,67,8
31,13,5,0,67,9
37,11,10,0,68,0
50,9,10,0,68,1
35,10,7,0,68,2
13,2,8,0,68,3
28,6,5,0,68,4
32,16,10,0,68,5
32,18,12,0,68,6
22,5,6,0,68,7
40,13,3,0,68,8
28,15,7,0,68,9
39,13,8,0,69,0
48,10,12,0,69,1
34,9,9,0,69,2
13,2,8,0,69,3
27,6,6,0,69,4
32,16,10,0,69,5
33,17,10,0,69,6
24,4,5,0,69,7
39,13,4,0,69,8
26,15,8,0,69,9
39,12,8,0,70,0
48,10,12,0,70,1
34,9,8,0,70,2
10,3,9,0,70,3
27,5,6,0,70,4
33,16,12,0,70,5
33,15,10,0,70,6
24,4,6,0,70,7
37,14,5,0,70,8
27,16,8,0,70,9
43,10,9,0,71,0
46,8,15,0,71,1
34,9,7,0,71,2
10,1,9,0,71,3
27,6,7,0,71,4
33,16,12,0,71,5
34,18,10,0,71,6
22,5,6,0,71,7
34,16,5,0,71,8
26,14,8,0,71,9
43,8,10,0,72,0
45,9,15,0,72,1
32,8,10,0,72,2
8,2,8,0,72,3
27,7,7,0,72,4
35,14,12,0,72,5
34,17,10,0,72,6
21,5,7,0,72,7
37,16,5,0,72,8
24,16,8,0,72,9
41,9,11,0,73,0
43,9,15,0,73,1
31,8,10,0,73,2
8,3,6,0,73,3
28,6,6,0,73,4
33,14,14,0,73,5
37,18,8,0,73,6
19,6,7,0,73,7
38,15,8,0,73,8
24,15,10,0,73,9
39,10,11,0,74,0
41,11,15,0,74,1
29,8,9,0,74,2
9,2,7,0,74,3
30,6,6,0,74,4
33,15,14,0,74,5
35,18,9,0,74,6
21,9,7,0,74,7
36,15,8,0,74,8
24,14,9,0,74,9
37,13,12,0,75,0
40,13,14,0,75,1
28,7,10,0,75,2
11,2,5,0,75,3
27,7,6,0,75,4
34,13,17,0,75,5
35,18,8,0,75,6
22,8,6,0,75,7
33,15,9,0,75,8
24,15,11,0,75,9
34,16,14,0,76,0
39,14,13,0,76,1
27,5,11,0,76,2
14,2,3,0,76,3
27,6,6,0,76,4
32,14,16,0,76,5
37,16,8,0,76,6
22,8,7,0,76,7
31,18,9,0,76,8
23,13,15,0,76,9
32,18,13,0,77,0
41,12,15,0,77,1
26,5,11,0,77,2
16,2,3,0,77,3
26,6,7,0,77,4
33,12,17,0,77,5
36,15,8,0,77,6
21,10,6,0,77,7
29,18,10,0,77,8
25,12,15,0,77,9
30,15,17,0,78,0
41,12,15,0,78,1
25,4,12,0,78,2
15,4,2,0,78,3
28,6,7,0,78,4
34,11,15,0,78,5
35,16,10,0,78,6
19,10,8,0,78,7
28,19,11,0,78,8
26,12,13,0,78,9
29,15,17,0,79,0
36,15,18,0,79,1
23,5,13,0,79,2
14,4,2,0,79,3
29,6,6,0,79,4
35,7,15,1,79,5
37,14,11,0,79,6
17,11,9,0,79,7
30,18,10,0,79,8
26,15,12,0,79,9
28,18,16,0,80,0
36,15,17,0,80,1
21,7,12,0,80,2
15,3,2,0,80,3
30,7,6,0,80,4
35,7,14,1,80,5
35,15,11,0,80,6
16,10,9,0,80,7
29,17,12,0,80,8
27,14,15,0,80,9
26,18,18,0,81,0
37,16,15,0,81,1
20,10,11,0,81,2
18,2,2,0,81,3
28,7,7,0,81,4
38,7,12,1,81,5
32,14,13,0,81,6
14,9,12,0,81,7
27,16,12,0,81,8
28,15,15,0,81,9
25,17,21,0,82,0
33,19,15,0,82,1
22,10,8,0,82,2
18,3,2,0,82,3
27,7,7,0,82,4
39,6,13,1,82,5
32,12,14,0,82,6
13,10,12,0,82,7
28,16,12,0,82,8
28,14,16,0,82,9
24,18,21,0,83,0
33,19,16,0,83,1
20,9,9,0,83,2
15,4,2,0,83,3
28,7,8,0,83,4
40,5,14,1,83,5
30,14,13,0,83,6
14,10,10,0,83,7
30,17,12,0,83,8
26,16,15,0,83,9
27,19,19,0,84,0
33,18,17,0,84,1
20,3,12,0,84,2
13,3,5,0,84,3
26,7,8,0,84,4
37,9,14,1,84,5
29,14,15,0,84,6
13,10,11,0,84,7
31,17,11,0,84,8
26,15,16,1,84,9
28,18,19,0,85,0
32,19,17,0,85,1
20,4,11,0,85,2
11,3,5,0,85,3
25,7,6,0,85,4
37,9,14,1,85,5
29,13,18,0,85,6
16,11,12,0,85,7
29,17,12,0,85,8
26,14,16,1,85,9
26,19,19,0,86,0
31,17,17,0,86,1
19,4,11,0,86,2
13,3,4,0,86,3
24,9,6,0,86,4
35,8,14,1,86,5
30,12,19,0,86,6
20,11,12,0,86,7
31,16,11,0,86,8
24,15,18,1,86,9
26,17,19,0,87,0
32,18,17,0,87,1
17,4,11,0,87,2
9,6,5,0,87,3
24,9,7,0,87,4
34,9,14,1,87,5
30,11,19,0,87,6
20,12,11,0,87,7
31,15,12,0,87,8
24,16,19,1,87,9
26,17,20,0,88,0
33,17,16,0,88,1
19,3,10,0,88,2
10,5,3,0,88,3
21,11,10,0,88,4
33,8,16,1,88,5
29,12,17,0,88,6
21,11,12,0,88,7
31,15,12,0,88,8
21,18,21,1,88,9
25,16,23,0,89,0
32,17,18,0,89,1
17,3,11,0,89,2
10,5,2,0,89,3
22,11,9,0,89,4
34,8,15,1,89,5
32,12,16,0,89,6
20,9,13,0,89,7
30,17,11,0,89,8
21,17,22,1,89,9
23,20,24,0,90,0
31,18,19,0,90,1
14,4,13,0,90,2
9,5,1,0,90,3
23,10,9,0,90,4
32,9,15,1,90,5
32,12,15,0,90,6
21,8,12,0,90,7
29,18,11,0,90,8
24,16,21,1,90,9
25,18,24,0,91,0
29,20,19,0,91,1
13,6,13,0,91,2
7,4,1,0,91,3
24,12,8,0,91,4
34,7,15,1,91,5
31,14,15,0,91,6
19,8,12,0,91,7
30,17,13,0,91,8
22,16,22,1,91,9
23,20,25,0,92,0
30,19,18,0,92,1
13,5,14,0,92,2
7,4,1,0,92,3
20,13,9,0,92,4
33,7,15,1,92,5
31,17,16,0,92,6
21,8,12,0,92,7
28,16,14,0,92,8
24,13,22,1,92,9
21,22,25,0,93,0
30,17,21,0,93,1
12,6,14,0,93,2
6,3,2,0,93,3
20,13,11,0,93,4
33,7,14,1,93,5
31,18,17,0,93,6
20,9,11,0,93,7
26,14,16,0,93,8
25,13,21,1,93,9
21,22,24,0,94,0
28,17,22,0,94,1
14,5,13,0,94,2
6,5,2,0,94,3
22,11,11,0,94,4
30,9,15,1,94,5
31,17,18,0,94,6
20,10,11,0,94,7
23,13,19,0,94,8
25,14,20,1,94,9
20,22,24,0,95,0
27,16,23,0,95,1
14,5,13,0,95,2
8,4,4,0,95,3
21,10,11,0,95,4
34,10,13,1,95,5
31,14,19,0,95,6
19,10,11,0,95,7
23,12,22,0,95,8
23,14,21,1,95,9
22,23,24,0,96,0
28,15,23,0,96,1
13,6,11,0,96,2
6,3,5,0,96,3
22,9,9,0,96,4
30,14,12,1,96,5
31,12,22,0,96,6
22,8,10,0,96,7
22,13,23,0,96,8
21,13,26,1,96,9
21,21,24,0,97,0
30,14,25,0,97,1
12,6,13,0,97,2
5,3,5,0,97,3
22,8,9,0,97,4
30,14,15,1,97,5
32,10,22,0,97,6
21,5,14,0,97,7
22,12,22,0,97,8
21,16,24,1,97,9
19,24,22,0,98,0
29,15,26,0,98,1
13,4,12,0,98,2
9,2,6,0,98,3
20,7,9,0,98,4
28,15,16,1,98,5
32,11,20,0,98,6
18,5,16,0,98,7
22,12,24,0,98,8
21,16,25,1,98,9
20,22,21,0,99,0
26,15,27,0,99,1
12,6,13,0,99,2
10,2,5,0,99,3
19,6,12,0,99,4
26,15,15,1,99,5
32,10,20,0,99,6
17,4,20,0,99,7
25,14,22,0,99,8
21,18,23,1,99,9
19,21,23,0,100,0
26,14,28,0,100,1
11,6,12,0,100,2
12,2,5,0,100,3
18,6,13,0,100,4
29,15,15,0,100,5
30,9,21,0,100,6
19,5,18,0,100,7
24,14,22,0,100,8
20,17,24,2,100,9
22,20,22,0,101,0
25,14,28,0,101,1
11,8,11,0,101,2
10,3,6,0,101,3
16,5,16,0,101,4
30,15,15,0,101,5
29,9,21,0,101,6
19,4,20,0,101,7
23,12,22,0,101,8
21,15,26,2,101,9
26,20,21,0,102,0
24,13,29,0,102,1
11,8,11,0,102,2
8,4,5,0,102,3
19,5,15,0,102,4
28,15,17,0,102,5
29,7,24,0,102,6
19,4,21,0,102,7
22,12,21,0,102,8
19,15,26,2,102,9
26,18,22,0,103,0
26,13,28,0,103,1
9,8,12,0,103,2
7,2,7,0,103,3
19,5,16,0,103,4
27,15,19,0,103,5
28,7,24,0,103,6
19,3,22,0,103,7
22,14,19,0,103,8
18,16,27,2,103,9
25,18,23,0,104,0
25,12,28,0,104,1
9,8,12,0,104,2
6,4,6,0,104,3
19,5,16,0,104,4
26,16,20,0,104,5
28,5,26,0,104,6
19,2,23,0,104,7
23,13,20,0,104,8
19,14,28,2,104,9
24,19,24,0,105,0
24,14,28,0,105,1
10,7,14,0,105,2
6,1,7,0,105,3
20,5,16,0,105,4
25,18,19,0,105,5
29,5,25,0,105,6
18,4,21,0,105,7
20,10,25,0,105,8
19,11,30,2,105,9
24,20,26,0,106,0
26,13,29,0,106,1
11,6,13,0,106,2
6,1,5,0,106,3
19,7,15,0,106,4
27,17,18,0,106,5
27,7,25,0,106,6
17,5,20,0,106,7
17,10,26,0,106,8
19,10,32,2,106,9
23,19,27,0,107,0
26,13,28,0,107,1
12,7,11,0,107,2
6,0,4,0,107,3
19,8,14,0,107,4
24,17,20,0,107,5
25,6,26,0,107,6
18,7,18,0,107,7
17,10,29,0,107,8
19,10,35,2,107,9
22,19,27,0,108,0
27,12,27,0,108,1
14,8,10,0,108,2
6,1,4,0,108,3
20,6,15,0,108,4
21,19,23,0,108,5
24,5,27,0,108,6
18,6,18,0,108,7
18,10,27,0,108,8
17,11,36,2,108,9
22,17,30,0,109,0
28,11,27,0,109,1
15,8,11,0,109,2
5,2,4,0,109,3
19,7,14,0,109,4
23,20,21,0,109,5
23,4,27,0,109,6
15,7,20,0,109,7
19,9,28,0,109,8
16,9,37,2,109,9
23,15,29,0,110,0
26,13,29,0,110,1
20,6,13,0,110,2
3,1,4,0,110,3
16,8,14,0,110,4
25,19,22,0,110,5
22,6,28,0,110,6
14,5,21,0,110,7
18,9,27,0,110,8
16,9,37,2,110,9
24,14,26,1,111,0
24,13,29,0,111,1
20,4,16,0,111,2
4,1,5,0,111,3
15,8,14,0,111,4
25,18,23,0,111,5
26,6,28,0,111,6
11,6,21,0,111,7
17,10,27,0,111,8
16,9,37,2,111,9
23,14,26,1,112,0
23,13,30,0,112,1
22,3,15,0,112,2
3,0,8,0,112,3
15,8,15,0,112,4
24,18,23,0,112,5
26,6,27,0,112,6
12,5,21,0,112,7
17,10,27,0,112,8
16,11,36,2,112,9
23,14,25,1,113,0
24,13,29,0,113,1
22,4,18,0,113,2
4,0,7,0,113,3
12,8,16,0,113,4
22,18,22,0,113,5
27,6,26,0,113,6
13,6,21,0,113,7
18,8,28,0,113,8
14,12,37,2,113,9
21,14,26,1,114,0
23,14,31,0,114,1
20,5,20,0,114,2
4,0,6,0,114,3
11,9,15,0,114,4
20,18,22,0,114,5
28,4,29,0,114,6
13,6,19,0,114,7
22,8,28,0,114,8
14,11,36,2,114,9
21,13,28,0,115,0
23,14,30,0,115,1
19,5,20,0,115,2
5,1,4,0,115,3
10,8,18,0,115,4
21,17,21,0,115,5
26,5,30,1,115,6
15,6,20,0,115,7
22,7,27,0,115,8
13,12,36,2,115,9
21,14,26,0,116,0
24,7,36,0,116,1
19,6,20,0,116,2
2,4,5,0,116,3
12,7,16,0,116,4
19,17,23,0,116,5
27,5,28,1,116,6
14,5,23,0,116,7
25,7,26,0,116,8
12,12,35,2,116,9
20,12,29,0,117,0
22,6,39,0,117,1
