Susceptible,Infected,Recover,Dead,Iter,Zone
37,1,0,0,27,4
51,4,0,0,27,5
42,8,1,0,27,6
40,5,0,0,27,7
45,8,1,0,27,8
35,1,0,0,27,9
55,1,0,0,28,0
56,9,1,0,28,1
30,4,0,0,28,2
51,10,3,0,28,3
37,1,1,0,28,4
51,3,0,0,28,5
40,10,1,0,28,6
41,5,0,0,28,7
47,7,1,0,28,8
34,1,0,0,28,9
54,2,0,0,29,0
55,10,1,0,29,1
29,4,1,0,29,2
57,9,4,0,29,3
37,1,0,0,29,4
49,2,1,0,29,5
40,9,1,0,29,6
41,5,0,0,29,7
45,7,1,0,29,8
33,2,0,0,29,9
53,1,1,0,30,0
56,10,1,0,30,1
28,7,1,0,30,2
55,10,4,0,30,3
35,1,0,0,30,4
50,1,2,0,30,5
39,8,1,1,30,6
43,3,0,0,30,7
43,8,1,0,30,8
34,3,0,0,30,9
51,1,1,0,31,0
55,9,1,0,31,1
27,9,1,0,31,2
53,12,4,0,31,3
35,1,0,0,31,4
53,1,2,0,31,5
41,7,1,1,31,6
43,3,0,0,31,7
42,8,2,0,31,8
33,3,0,0,31,9
52,0,1,0,32,0
54,10,1,0,32,1
28,7,3,0,32,2
52,12,4,0,32,3
32,1,0,0,32,4
51,2,2,0,32,5
43,7,1,1,32,6
43,3,0,0,32,7
43,9,1,0,32,8
34,3,0,0,32,9
52,0,1,0,33,0
54,11,1,0,33,1
28,8,3,0,33,2
52,11,5,0,33,3
34,1,0,0,33,4
51,2,2,0,33,5
41,8,1,1,33,6
42,3,0,0,33,7
43,9,0,0,33,8
33,3,0,0,33,9
51,2,1,0,34,0
52,11,1,0,34,1
30,7,3,0,34,2
53,10,5,0,34,3
31,1,0,0,34,4
48,2,2,0,34,5
42,8,1,1,34,6
42,3,0,0,34,7
49,8,0,0,34,8
32,4,0,0,34,9
51,2,1,0,35,0
50,11,1,0,35,1
32,7,3,0,35,2
51,11,5,0,35,3
31,2,0,0,35,4
49,2,1,0,35,5
42,8,2,1,35,6
43,3,0,0,35,7
48,10,0,0,35,8
29,4,0,0,35,9
48,3,1,0,36,0
48,12,1,0,36,1
33,7,3,0,36,2
56,9,5,0,36,3
31,3,0,0,36,4
48,2,1,0,36,5
44,8,2,1,36,6
41,3,0,0,36,7
48,9,0,0,36,8
29,4,0,0,36,9
47,3,2,0,37,0
49,10,1,0,37,1
34,7,2,0,37,2
57,9,5,0,37,3
28,4,0,0,37,4
51,3,1,0,37,5
44,8,2,1,37,6
40,3,0,0,37,7
44,11,0,0,37,8
29,5,0,0,37,9
45,3,3,1,38,0
47,11,0,0,38,1
36,7,2,0,38,2
58,9,5,0,38,3
29,3,0,0,38,4
46,5,1,0,38,5
46,9,2,0,38,6
39,3,0,0,38,7
41,12,0,0,38,8
29,8,0,0,38,9
45,4,3,1,39,0
46,12,1,0,39,1
35,7,2,0,39,2
57,11,5,0,39,3
26,3,0,0,39,4
48,5,0,0,39,5
44,10,2,0,39,6
37,3,0,0,39,7
43,12,0,0,39,8
31,7,0,0,39,9
44,5,3,1,40,0
46,10,1,0,40,1
36,7,3,0,40,2
54,15,5,0,40,3
25,4,0,0,40,4
46,6,0,0,40,5
45,10,1,0,40,6
38,2,0,0,40,7
42,13,1,0,40,8
29,8,0,0,40,9
45,4,2,1,41,0
45,11,1,0,41,1
38,7,3,0,41,2
53,16,5,0,41,3
23,5,0,0,41,4
44,7,0,0,41,5
46,10,1,0,41,6
37,3,0,0,41,7
42,12,2,0,41,8
29,8,0,0,41,9
45,5,2,1,42,0
42,12,1,0,42,1
39,6,3,0,42,2
52,16,6,0,42,3
22,5,0,0,42,4
42,10,1,0,42,5
46,8,1,0,42,6
37,6,0,0,42,7
39,13,3,0,42,8
27,10,0,0,42,9
41,8,2,1,43,0
43,12,1,0,43,1
40,5,4,0,43,2
49,15,8,0,43,3
25,6,0,0,43,4
40,10,3,0,43,5
45,8,1,0,43,6
37,5,0,0,43,7
41,12,3,0,43,8
27,8,0,0,43,9
41,7,2,1,44,0
44,12,1,0,44,1
39,6,4,0,44,2
47,15,9,0,44,3
25,6,0,0,44,4
40,10,3,0,44,5
46,7,1,0,44,6
35,6,0,0,44,7
40,13,4,0,44,8
29,7,0,0,44,9
40,8,2,1,45,0
42,11,2,0,45,1
37,7,4,0,45,2
47,16,9,0,45,3
23,9,0,0,45,4
39,9,3,0,45,5
47,6,2,0,45,6
39,5,0,0,45,7
39,14,3,0,45,8
28,7,1,0,45,9
38,10,2,1,46,0
38,12,3,0,46,1
36,7,4,0,46,2
50,15,8,0,46,3
24,11,0,0,46,4
38,11,3,0,46,5
45,7,2,0,46,6
39,5,0,0,46,7
39,14,3,0,46,8
26,7,2,0,46,9
39,11,2,1,47,0
38,14,3,0,47,1
37,6,2,0,47,2
49,13,9,0,47,3
22,11,1,0,47,4
37,11,3,0,47,5
43,7,4,0,47,6
41,6,0,0,47,7
39,15,3,0,47,8
24,7,2,0,47,9
40,12,2,0,48,0
39,16,3,0,48,1
36,6,3,0,48,2
48,14,8,0,48,3
21,10,1,1,48,4
39,9,3,0,48,5
41,8,5,0,48,6
39,4,2,0,48,7
41,13,4,0,48,8
23,7,2,0,48,9
44,12,0,0,49,0
35,19,3,0,49,1
33,8,2,0,49,2
47,14,9,0,49,3
19,9,1,1,49,4
41,9,3,0,49,5
40,8,5,0,49,6
40,4,4,0,49,7
41,13,5,0,49,8
22,7,2,0,49,9
43,12,0,0,50,0
33,19,4,0,50,1
32,10,3,0,50,2
44,15,9,0,50,3
21,9,0,1,50,4
39,10,2,0,50,5
42,7,6,0,50,6
40,6,4,0,50,7
39,12,5,0,50,8
24,6,3,0,50,9
42,13,0,0,51,0
31,18,4,0,51,1
35,8,3,0,51,2
42,16,10,0,51,3
22,6,0,1,51,4
39,10,2,0,51,5
40,11,5,0,51,6
43,6,3,0,51,7
37,14,6,0,51,8
22,6,5,0,51,9
40,13,1,0,52,0
33,14,7,0,52,1
35,8,3,0,52,2
40,16,12,0,52,3
21,4,1,1,52,4
38,12,2,0,52,5
39,14,4,0,52,6
43,7,2,0,52,7
38,15,6,0,52,8
19,7,5,0,52,9
41,10,2,0,53,0
30,15,7,0,53,1
36,9,4,0,53,2
42,16,11,0,53,3
21,3,2,1,53,4
37,14,1,0,53,5
35,16,4,0,53,6
43,9,2,0,53,7
37,14,7,0,53,8
19,7,5,0,53,9
41,12,2,0,54,0
29,16,6,0,54,1
34,9,4,0,54,2
43,17,9,0,54,3
24,3,2,0,54,4
36,13,2,0,54,5
36,13,7,1,54,6
42,9,2,0,54,7
37,15,7,0,54,8
18,6,5,0,54,9
40,11,3,0,55,0
30,17,6,0,55,1
34,6,6,0,55,2
39,18,9,0,55,3
25,3,2,0,55,4
36,13,2,0,55,5
38,13,7,1,55,6
41,9,2,0,55,7
37,14,7,0,55,8
17,8,6,0,55,9
39,14,4,0,56,0
32,17,6,0,56,1
35,5,6,0,56,2
40,16,10,0,56,3
23,4,2,0,56,4
