Susceptible,Infected,Recover,Dead,Iter,Zone
92,90,4,3,29,3
79,97,4,2,29,4
92,114,4,1,29,5
82,109,2,2,29,6
99,94,3,1,29,7
90,108,7,4,29,8
94,99,2,2,29,9
89,101,6,3,30,0
92,93,6,1,30,1
86,136,6,2,30,2
90,89,5,4,30,3
75,95,5,4,30,4
90,118,4,1,30,5
79,111,3,2,30,6
93,96,4,1,30,7
87,114,8,4,30,8
90,102,2,3,30,9
88,99,8,4,31,0
88,91,9,2,31,1
82,137,7,2,31,2
90,88,6,5,31,3
71,98,6,4,31,4
84,124,5,1,31,5
76,114,4,2,31,6
87,101,5,1,31,7
85,117,10,4,31,8
88,101,2,4,31,9
85,104,9,4,32,0
88,87,13,2,32,1
77,139,7,2,32,2
86,87,9,7,32,3
70,97,7,4,32,4
79,127,7,2,32,5
73,115,4,3,32,6
82,105,7,1,32,7
80,121,10,4,32,8
86,101,4,5,32,9
84,103,9,4,33,0
87,88,13,2,33,1
74,138,10,2,33,2
86,84,11,8,33,3
69,95,11,4,33,4
74,133,8,2,33,5
67,118,5,3,33,6
81,106,7,2,33,7
77,122,11,5,33,8
81,105,6,5,33,9
81,103,11,5,34,0
86,87,14,2,34,1
74,137,12,3,34,2
82,87,12,8,34,3
67,97,11,5,34,4
70,132,12,4,34,5
64,116,7,4,34,6
75,111,9,1,34,7
71,124,12,7,34,8
77,105,9,6,34,9
78,101,14,5,35,0
81,87,17,4,35,1
68,139,16,4,35,2
80,88,12,8,35,3
63,97,13,5,35,4
66,137,12,5,35,5
66,116,7,5,35,6
74,111,9,2,35,7
71,124,14,6,35,8
77,101,10,7,35,9
72,104,15,5,36,0
79,86,19,4,36,1
65,140,17,6,36,2
77,90,12,8,36,3
62,95,14,7,36,4
65,138,14,5,36,5
64,117,7,5,36,6
71,111,10,4,36,7
71,121,16,8,36,8
75,103,11,7,36,9
68,106,16,5,37,0
77,86,21,5,37,1
64,138,20,6,37,2
75,88,15,10,37,3
63,89,17,9,37,4
62,137,17,5,37,5
59,120,9,5,37,6
67,114,11,4,37,7
66,125,17,9,37,8
68,106,13,8,37,9
67,105,16,7,38,0
73,91,20,6,38,1
62,138,21,7,38,2
73,85,19,12,38,3
57,94,18,10,38,4
63,135,17,6,38,5
58,117,11,6,38,6
62,116,11,5,38,7
62,127,18,10,38,8
66,106,15,8,38,9
65,110,16,7,39,0
69,94,22,5,39,1
58,134,25,9,39,2
71,88,19,12,39,3
55,95,18,10,39,4
61,132,20,7,39,5
55,112,17,8,39,6
59,114,13,7,39,7
59,126,21,12,39,8
64,108,15,8,39,9
61,107,19,9,40,0
67,91,24,7,40,1
54,135,27,9,40,2
71,88,19,13,40,3
55,90,22,10,40,4
59,129,23,9,40,5
53,110,20,8,40,6
56,115,16,8,40,7
57,126,22,14,40,8
62,111,16,8,40,9
58,107,21,10,41,0
64,93,24,7,41,1
51,136,28,10,41,2
67,86,22,15,41,3
52,92,24,11,41,4
59,125,26,10,41,5
52,110,21,9,41,6
53,115,17,10,41,7
52,125,25,16,41,8
60,104,23,10,41,9
58,107,22,11,42,0
61,92,25,8,42,1
51,130,31,11,42,2
64,88,22,16,42,3
52,90,24,13,42,4
54,127,29,11,42,5
52,106,25,10,42,6
53,112,19,11,42,7
50,127,25,17,42,8
58,101,26,11,42,9
54,108,23,12,43,0
58,92,28,9,43,1
50,129,34,11,43,2
60,85,26,18,43,3
51,90,25,12,43,4
52,130,29,12,43,5
49,105,29,11,43,6
47,106,26,14,43,7
46,124,30,19,43,8
54,103,27,12,43,9
51,105,27,14,44,0
58,91,27,11,44,1
45,125,41,11,44,2
57,86,25,18,44,3
49,94,25,12,44,4
50,126,33,16,44,5
50,105,32,12,44,6
43,107,28,15,44,7
45,119,33,20,44,8
52,98,29,15,44,9
50,103,30,15,45,0
57,90,28,11,45,1
45,121,44,12,45,2
54,87,29,18,45,3
46,95,26,14,45,4
47,125,34,16,45,5
48,102,34,14,45,6
42,104,33,15,45,7
41,118,36,21,45,8
50,98,31,16,45,9
46,102,33,18,46,0
53,89,28,13,46,1
43,117,45,16,46,2
53,86,32,19,46,3
46,90,30,15,46,4
41,127,37,17,46,5
47,105,34,15,46,6
40,101,36,14,46,7
39,116,42,21,46,8
46,98,34,16,46,9
44,102,34,19,47,0
51,87,29,14,47,1
41,115,48,16,47,2
50,88,32,18,47,3
46,89,29,17,47,4
40,121,44,18,47,5
46,102,38,17,47,6
40,100,37,14,47,7
39,115,46,20,47,8
46,95,37,16,47,9
43,102,34,18,48,0
49,90,29,14,48,1
40,117,47,16,48,2
49,89,33,19,48,3
45,87,30,19,48,4
35,125,49,19,48,5
45,95,41,19,48,6
38,98,40,15,48,7
37,114,46,22,48,8
45,90,41,16,48,9
43,102,37,17,49,0
48,88,33,15,49,1
38,115,49,16,49,2
46,89,35,19,49,3
43,88,31,19,49,4
32,129,49,20,49,5
43,93,42,22,49,6
35,92,44,19,49,7
37,108,49,24,49,8
45,84,44,18,49,9
39,102,36,22,50,0
46,88,35,15,50,1
35,114,51,17,50,2
45,88,36,19,50,3
42,86,37,19,50,4
31,123,52,22,50,5
42,93,44,21,50,6
35,88,49,19,50,7
36,106,53,25,50,8
44,82,45,18,50,9
40,99,34,25,51,0
42,88,36,15,51,1
33,112,54,17,51,2
42,85,40,21,51,3
39,86,39,19,51,4
29,120,57,25,51,5
42,90,46,24,51,6
34,86,50,20,51,7
36,106,55,26,51,8
42,84,45,17,51,9
37,99,34,27,52,0
38,88,40,15,52,1
29,107,62,17,52,2
41,82,45,21,52,3
38,84,42,21,52,4
28,114,63,27,52,5
38,93,48,24,52,6
32,82,53,22,52,7
36,100,59,27,52,8
42,80,50,15,52,9
34,100,36,27,53,0
37,85,42,15,53,1
28,106,63,18,53,2
38,79,49,22,53,3
36,86,42,21,53,4
27,111,67,27,53,5
37,89,51,27,53,6
30,79,55,25,53,7
37,102,61,26,53,8
41,76,52,16,53,9
34,96,39,27,54,0
38,84,42,16,54,1
26,106,64,19,54,2
36,78,51,22,54,3
34,82,49,22,54,4
27,109,68,28,54,5
36,82,57,28,54,6
30,77,56,25,54,7
34,96,66,29,54,8
38,78,54,17,54,9
30,98,42,28,55,0
38,84,41,17,55,1
22,104,68,19,55,2
34,75,53,23,55,3
33,79,52,22,55,4
23,108,70,29,55,5
36,78,59,31,55,6
30,74,59,26,55,7
33,92,70,31,55,8
39,75,58,17,55,9
29,95,46,29,56,0
36,81,43,19,56,1
21,98,75,18,56,2
33,70,57,26,56,3
30,84,53,23,56,4
23,104,75,30,56,5
35,75,60,32,56,6
29,71,62,27,56,7
31,86,74,33,56,8
37,73,59,18,56,9
29,92,49,29,57,0
32,82,45,19,57,1
21,90,80,19,57,2
30,72,57,28,57,3
30,81,55,24,57,4
23,100,76,32,57,5
34,74,59,35,57,6
28,64,68,28,57,7
29,82,81,33,57,8
36,73,63,18,57,9
28,91,53,30,58,0
32,79,50,19,58,1
21,87,81,22,58,2
29,65,63,28,58,3
27,81,57,24,58,4
21,96,79,33,58,5
32,68,65,39,58,6
28,61,68,28,58,7
25,85,83,31,58,8
36,70,68,17,58,9
25,93,55,29,59,0
33,74,54,20,59,1
19,83,87,24,59,2
29,61,66,28,59,3
26,79,59,26,59,4
20,97,79,33,59,5
31,65,66,40,59,6
27,59,71,27,59,7
25,82,85,33,59,8
35,70,67,18,59,9
24,92,56,31,60,0
33,70,57,23,60,1
19,77,91,25,60,2
28,57,69,29,60,3
22,79,61,27,60,4
19,93,83,33,60,5
30,56,72,42,60,6
25,58,72,27,60,7
25,82,92,32,60,8
35,70,66,18,60,9
19,92,60,31,61,0
32,67,59,24,61,1
19,73,94,25,61,2
24,57,72,29,61,3
22,70,67,28,61,4
19,89,87,34,61,5
28,54,75,43,61,6
25,56,76,27,61,7
25,78,96,34,61,8
34,64,71,21,61,9
19,84,66,35,62,0
31,61,64,25,62,1
19,70,96,28,62,2
23,55,75,30,62,3
21,66,71,28,62,4
19,84,92,34,62,5
27,51,76,45,62,6
25,54,77,27,62,7
23,79,97,33,62,8
33,67,69,21,62,9
18,82,69,34,63,0
33,59,64,25,63,1
18,63,103,29,63,2
23,55,76,32,63,3
22,65,72,28,63,4
19,76,94,37,63,5
27,49,77,46,63,6
24,52,79,29,63,7
21,78,97,34,63,8
31,68,71,21,63,9
16,81,71,33,64,0
32,62,65,25,64,1
18,61,104,31,64,2
21,56,77,32,64,3
21,67,73,28,64,4
20,67,99,40,64,5
25,45,79,48,64,6
24,52,78,29,64,7
21,74,99,34,64,8
29,68,73,22,64,9
15,76,74,35,65,0
31,60,67,25,65,1
17,57,107,34,65,2
21,53,79,33,65,3
21,63,74,30,65,4
21,58,106,41,65,5
25,41,80,50,65,6
24,52,80,28,65,7
21,72,100,35,65,8
27,68,77,22,65,9
13,72,79,35,66,0
28,64,66,27,66,1
15,55,112,34,66,2
21,48,81,33,66,3
19,65,73,31,66,4
20,55,106,43,66,5
23,41,81,50,66,6
23,52,80,29,66,7
22,70,105,34,66,8
28,64,81,22,66,9
13,69,80,37,67,0
28,59,72,28,67,1
14,51,117,35,67,2
21,46,79,37,67,3
19,61,76,32,67,4
18,52,112,42,67,5
22,43,80,49,67,6
20,52,81,31,67,7
19,72,106,35,67,8
28,61,80,23,67,9
13,70,80,37,68,0
27,54,77,31,68,1
12,53,116,36,68,2
20,44,82,37,68,3
17,59,78,34,68,4
18,50,112,41,68,5
21,43,80,51,68,6
19,52,84,30,68,7
19,67,107,37,68,8
28,56,85,23,68,9
12,64,85,38,69,0
23,53,81,32,69,1
12,50,118,37,69,2
20,46,80,37,69,3
14,56,81,35,69,4
18,48,112,43,69,5
21,40,84,51,69,6
16,50,86,33,69,7
17,66,108,39,69,8
27,54,86,27,69,9
12,65,84,40,70,0
23,49,81,35,70,1
8,46,124,39,70,2
20,47,82,36,70,3
15,53,83,33,70,4
17,47,113,43,70,5
20,41,86,49,70,6
15,46,89,36,70,7
17,64,108,41,70,8
27,53,86,27,70,9
12,59,90,42,71,0
23,47,82,34,71,1
8,39,126,41,71,2
19,46,85,36,71,3
14,47,90,34,71,4
15,46,117,44,71,5
20,43,85,50,71,6
15,44,90,37,71,7
17,59,110,43,71,8
27,49,87,28,71,9
12,56,92,43,72,0
21,45,82,37,72,1
9,37,129,40,72,2
17,43,87,36,72,3
13,43,95,34,72,4
14,48,117,44,72,5
20,40,87,49,72,6
14,43,93,39,72,7
16,60,111,44,72,8
25,45,89,31,72,9
12,53,94,45,73,0
20,45,81,37,73,1
8,33,134,41,73,2
15,42,88,36,73,3
13,42,95,36,73,4
15,46,120,44,73,5
19,39,90,49,73,6
13,43,91,41,73,7
16,58,111,44,73,8
25,38,96,32,73,9
11,49,98,46,74,0
19,43,82,37,74,1
8,33,132,44,74,2
14,41,90,37,74,3
13,43,94,35,74,4
14,44,126,43,74,5
19,37,90,50,74,6
13,40,90,42,74,7
16,51,115,47,74,8
25,38,101,30,74,9
12,47,99,49,75,0
18,45,81,37,75,1
8,31,133,46,75,2
14,42,90,36,75,3
12,40,93,38,75,4
14,41,130,43,75,5
18,39,88,50,75,6
13,36,94,40,75,7
16,47,120,48,75,8
23,38,101,30,75,9
13,50,101,48,76,0
16,40,86,38,76,1
6,32,135,45,76,2
13,42,89,36,76,3
12,37,94,39,76,4
12,39,131,44,76,5
18,39,89,49,76,6
13,33,96,42,76,7
14,48,121,50,76,8
22,36,102,30,76,9
12,50,104,47,77,0
15,36,91,38,77,1
6,30,134,45,77,2
13,41,91,39,77,3
12,31,98,40,77,4
12,35,135,47,77,5
18,34,93,49,77,6
14,32,94,42,77,7
14,46,122,50,77,8
21,34,103,32,77,9
12,46,108,47,78,0
15,34,93,38,78,1
5,31,131,46,78,2
13,40,92,37,78,3
12,30,98,41,78,4
11,36,133,46,78,5
18,30,98,52,78,6
13,32,97,42,78,7
14,42,126,51,78,8
21,31,106,32,78,9
12,41,110,48,79,0
16,34,94,39,79,1
5,29,134,46,79,2
13,41,92,36,79,3
11,28,101,41,79,4
11,33,133,48,79,5
16,24,103,55,79,6
12,32,97,44,79,7
14,38,125,53,79,8
21,32,106,32,79,9
10,41,115,48,80,0
16,32,95,38,80,1
6,27,135,46,80,2
12,40,92,36,80,3
10,25,103,41,80,4
11,31,134,47,80,5
16,25,106,57,80,6
11,29,101,46,80,7
14,37,123,53,80,8
22,31,104,34,80,9
10,39,118,50,81,0
14,32,98,38,81,1
6,23,138,46,81,2
12,38,93,35,81,3
10,24,104,43,81,4
11,30,134,46,81,5
16,24,107,57,81,6
11,27,100,47,81,7
13,34,126,54,81,8
22,28,105,37,81,9
11,35,120,52,82,0
14,30,102,37,82,1
5,24,136,47,82,2
12,36,97,35,82,3
10,22,105,44,82,4
10,30,134,45,82,5
16,25,107,55,82,6
11,25,99,51,82,7
12,29,128,56,82,8
21,28,107,37,82,9
11,31,124,53,83,0
13,29,103,38,83,1
5,22,138,46,83,2
12,33,97,37,83,3
10,20,104,45,83,4
10,30,137,44,83,5
16,24,107,56,83,6
10,26,100,52,83,7
12,28,130,56,83,8
21,27,106,37,83,9
11,29,124,53,84,0
13,29,102,39,84,1
5,22,143,46,84,2
12,29,101,36,84,3
10,17,105,47,84,4
9,29,137,43,84,5
16,23,106,58,84,6
10,25,101,52,84,7
12,25,134,57,84,8
20,24,106,40,84,9
11,25,127,55,85,0
12,28,103,40,85,1
5,22,143,45,85,2
12,27,103,35,85,3
10,16,105,47,85,4
9,29,139,43,85,5
15,24,104,59,85,6
9,23,104,55,85,7
12,24,134,58,85,8
20,24,104,40,85,9
12,23,129,54,86,0
11,28,103,40,86,1
5,19,146,44,86,2
12,24,104,38,86,3
9,15,104,48,86,4
9,28,142,42,86,5
15,25,102,59,86,6
9,22,106,53,86,7
12,23,135,61,86,8
19,23,104,43,86,9
11,25,130,54,87,0
11,27,106,38,87,1
5,18,145,45,87,2
12,25,101,38,87,3
9,12,105,50,87,4
7,27,144,43,87,5
15,24,104,59,87,6
10,19,109,53,87,7
11,24,133,63,87,8
18,20,107,43,87,9
11,22,132,54,88,0
11,27,104,40,88,1
5,18,142,47,88,2
12,24,105,37,88,3
9,11,107,49,88,4
7,22,146,45,88,5
14,25,103,59,88,6
10,19,112,53,88,7
11,22,135,62,88,8
18,21,107,42,88,9
10,21,133,54,89,0
11,24,108,39,89,1
5,16,143,50,89,2
12,21,107,39,89,3
10,11,106,49,89,4
7,22,145,45,89,5
13,24,104,60,89,6
9,21,114,52,89,7
11,22,133,63,89,8
19,18,107,42,89,9
10,20,133,54,90,0
11,22,110,38,90,1
5,16,143,51,90,2
12,18,106,41,90,3
10,11,108,48,90,4
7,21,145,44,90,5
13,22,104,61,90,6
9,19,115,52,90,7
11,22,136,64,90,8
18,17,112,41,90,9
10,20,133,53,91,0
11,20,108,41,91,1
5,15,145,50,91,2
12,18,106,41,91,3
10,11,107,48,91,4
7,21,145,43,91,5
13,22,104,61,91,6
8,20,114,54,91,7
11,20,139,63,91,8
19,14,116,42,91,9
9,20,134,52,92,0
11,19,111,41,92,1
6,11,147,50,92,2
12,18,107,42,92,3
10,11,107,46,92,4
6,21,143,44,92,5
14,21,104,60,92,6
8,18,117,54,92,7
11,21,138,64,92,8
18,14,115,45,92,9
8,20,134,53,93,0
11,16,112,43,93,1
6,11,147,49,93,2
11,19,108,41,93,3
10,11,106,48,93,4
6,19,145,44,93,5
12,22,104,62,93,6
9,15,121,53,93,7
11,19,138,65,93,8
18,13,116,44,93,9
8,20,133,54,94,0
13,16,113,46,94,1
6,12,145,48,94,2
10,20,107,42,94,3
9,11,106,46,94,4
6,20,145,42,94,5
12,18,107,64,94,6
8,16,121,52,94,7
10,19,138,66,94,8
17,13,118,43,94,9
8,20,133,53,95,0
11,16,112,47,95,1
5,12,146,48,95,2
10,16,114,42,95,3
8,10,107,47,95,4
5,19,145,43,95,5
12,17,111,64,95,6
7,17,119,52,95,7
11,19,138,66,95,8
17,13,117,43,95,9
8,20,133,55,96,0
11,15,111,50,96,1
6,11,146,49,96,2
10,16,117,39,96,3
7,10,108,49,96,4
4,19,146,43,96,5
12,14,112,66,96,6
7,16,118,52,96,7
10,18,139,64,96,8
15,13,118,43,96,9
6,21,137,55,97,0
11,14,110,50,97,1
7,10,146,49,97,2
10,16,118,39,97,3
7,10,108,48,97,4
4,19,146,45,97,5
12,12,112,66,97,6
5,16,119,52,97,7
10,17,140,66,97,8
15,12,118,42,97,9
7,21,136,54,98,0
12,12,113,48,98,1
7,11,147,49,98,2
10,16,119,38,98,3
7,9,107,49,98,4
3,19,145,48,98,5
10,10,116,67,98,6
5,14,121,53,98,7
10,15,138,67,98,8
15,11,120,41,98,9
7,22,138,51,99,0
11,12,114,49,99,1
6,11,146,52,99,2
10,16,121,38,99,3
7,8,104,51,99,4
3,18,146,48,99,5
10,11,116,66,99,6
5,13,122,51,99,7
10,11,141,69,99,8
14,10,120,42,99,9
6,21,141,51,100,0
11,11,113,49,100,1
7,11,148,52,100,2
11,14,122,39,100,3
7,8,106,50,100,4
3,15,147,48,100,5
10,11,117,65,100,6
5,11,123,52,100,7
10,10,140,69,100,8
13,9,121,43,100,9
5,17,145,52,101,0
11,12,115,47,101,1
7,10,146,54,101,2
9,14,124,38,101,3
7,8,108,51,101,4
3,15,146,49,101,5
9,14,117,64,101,6
5,10,123,52,101,7
10,9,139,71,101,8
13,8,119,44,101,9
4,17,144,53,102,0
8,14,115,47,102,1
7,8,147,56,102,2
9,14,125,38,102,3
6,9,108,50,102,4
3,15,145,47,102,5
10,15,118,63,102,6
5,10,123,51,102,7
9,8,140,74,102,8
13,8,119,45,102,9
4,16,145,53,103,0
8,14,119,48,103,1
6,9,146,57,103,2
9,15,124,38,103,3
7,9,105,50,103,4
2,15,146,48,103,5
10,15,116,64,103,6
5,10,123,49,103,7
8,7,143,74,103,8
12,7,118,46,103,9
4,16,149,54,104,0
8,14,119,48,104,1
5,9,147,57,104,2
8,15,124,37,104,3
7,7,104,51,104,4
2,15,144,47,104,5
10,13,117,65,104,6
5,10,125,48,104,7
8,7,141,74,104,8
12,7,119,48,104,9
4,14,147,57,105,0
8,13,121,48,105,1
5,9,147,56,105,2
8,13,124,38,105,3
7,7,107,51,105,4
2,14,144,49,105,5
10,12,118,65,105,6
5,10,125,48,105,7
8,6,143,72,105,8
12,7,118,48,105,9
3,15,146,57,106,0
9,11,121,48,106,1
6,9,146,55,106,2
8,11,125,39,106,3
7,7,108,54,106,4
2,14,144,49,106,5
7,12,122,66,106,6
5,10,126,48,106,7
8,6,143,71,106,8
12,7,116,47,106,9
3,14,147,59,107,0
9,11,119,48,107,1
6,7,145,58,107,2
8,11,124,40,107,3
7,7,109,53,107,4
2,13,150,47,107,5
7,10,125,66,107,6
5,9,126,48,107,7
8,6,141,71,107,8
12,6,114,49,107,9
3,14,146,58,108,0
8,11,119,48,108,1
6,7,146,58,108,2
7,12,124,41,108,3
7,5,109,54,108,4
2,13,151,46,108,5
7,10,124,65,108,6
5,8,126,47,108,7
8,5,142,74,108,8
12,7,115,50,108,9
3,13,146,60,109,0
8,11,122,46,109,1
5,7,147,57,109,2
7,11,123,41,109,3
7,5,110,53,109,4
3,10,152,47,109,5
8,10,124,66,109,6
5,8,124,47,109,7
8,5,143,76,109,8
11,7,115,49,109,9
3,13,148,62,110,0
8,10,122,46,110,1
5,7,145,56,110,2
6,10,123,42,110,3
7,6,108,52,110,4
3,9,153,47,110,5
8,10,125,66,110,6
5,8,124,50,110,7
8,4,144,75,110,8
11,6,117,48,110,9
3,13,146,62,111,0
8,9,124,47,111,1
4,8,143,56,111,2
6,10,123,43,111,3
7,6,109,53,111,4
3,9,151,47,111,5
8,10,123,67,111,6
5,6,128,48,111,7
8,4,144,75,111,8
11,6,120,47,111,9
3,13,145,62,112,0
8,6,126,47,112,1
4,6,144,56,112,2
6,11,125,42,112,3
7,5,108,53,112,4
3,9,149,48,112,5
8,9,123,67,112,6
5,5,127,52,112,7
8,6,146,73,112,8
11,6,120,48,112,9
3,14,144,62,113,0
8,3,129,48,113,1
4,6,141,56,113,2
6,9,128,45,113,3
7,5,110,51,113,4
2,9,149,48,113,5
8,9,122,68,113,6
5,4,126,52,113,7
8,5,145,72,113,8
11,7,123,48,113,9
3,13,145,61,114,0
8,3,127,48,114,1
4,6,143,54,114,2
5,7,131,47,114,3
7,7,109,52,114,4
2,9,148,49,114,5
8,9,123,68,114,6
5,2,126,53,114,7
8,4,144,73,114,8
11,7,125,46,114,9
3,12,144,63,115,0
8,3,129,48,115,1
4,5,141,54,115,2
4,7,132,46,115,3
6,5,110,53,115,4
2,7,149,50,115,5
8,9,123,67,115,6
5,1,127,52,115,7
8,5,145,73,115,8
11,6,125,50,115,9
3,12,143,65,116,0
8,3,129,48,116,1
5,4,140,57,116,2
3,8,133,45,116,3
6,4,112,51,116,4
2,6,150,50,116,5
7,10,124,66,116,6
5,2,126,52,116,7
8,3,148,73,116,8
10,6,123,50,116,9
3,12,145,66,117,0
7,4,127,48,117,1
