Susceptible,Infected,Recover,Dead,Iter,Zone
87,96,7,2,27,4
98,104,6,3,27,5
86,117,4,0,27,6
113,88,6,0,27,7
73,109,6,2,27,8
105,76,3,1,27,9
96,98,6,3,28,0
91,101,3,2,28,1
92,96,3,3,28,2
101,95,9,6,28,3
87,97,6,2,28,4
95,108,7,6,28,5
81,118,9,0,28,6
106,91,7,1,28,7
70,111,7,2,28,8
99,81,3,1,28,9
93,99,6,3,29,0
85,106,4,2,29,1
90,98,3,5,29,2
100,97,9,6,29,3
87,92,9,2,29,4
96,110,7,5,29,5
79,117,11,0,29,6
102,92,8,1,29,7
70,109,9,3,29,8
93,87,4,1,29,9
91,101,6,3,30,0
80,109,5,2,30,1
84,101,4,5,30,2
97,99,9,6,30,3
84,92,12,2,30,4
87,118,7,7,30,5
77,115,15,1,30,6
97,94,9,1,30,7
70,108,12,3,30,8
92,87,6,2,30,9
89,101,7,4,31,0
78,111,7,3,31,1
78,101,7,6,31,2
90,108,9,6,31,3
83,91,12,3,31,4
87,114,11,7,31,5
72,119,16,1,31,6
94,96,12,1,31,7
68,104,16,4,31,8
88,88,6,2,31,9
85,103,9,4,32,0
73,114,8,3,32,1
77,98,10,6,32,2
85,109,11,7,32,3
80,95,11,4,32,4
83,115,15,8,32,5
67,119,20,2,32,6
87,102,13,1,32,7
67,106,15,6,32,8
85,88,7,2,32,9
82,106,11,4,33,0
67,119,8,3,33,1
73,100,13,7,33,2
84,107,11,8,33,3
77,98,10,4,33,4
79,120,17,9,33,5
63,121,21,3,33,6
87,98,16,1,33,7
65,104,16,7,33,8
83,85,9,4,33,9
78,108,12,6,34,0
66,117,9,4,34,1
70,102,15,8,34,2
82,104,14,9,34,3
71,100,13,4,34,4
76,123,19,9,34,5
59,125,21,3,34,6
85,98,17,1,34,7
63,105,16,9,34,8
79,85,10,5,34,9
69,112,15,8,35,0
65,112,13,5,35,1
65,102,15,11,35,2
79,105,16,10,35,3
69,98,15,4,35,4
73,127,19,9,35,5
56,129,20,4,35,6
83,94,20,2,35,7
60,105,18,11,35,8
77,88,11,6,35,9
65,117,17,8,36,0
64,109,14,6,36,1
66,98,18,11,36,2
76,104,20,11,36,3
63,101,19,6,36,4
65,131,21,9,36,5
55,130,21,4,36,6
84,90,20,3,36,7
58,107,19,9,36,8
74,88,13,6,36,9
63,119,19,8,37,0
58,109,17,7,37,1
69,97,19,11,37,2
74,103,22,11,37,3
61,99,20,7,37,4
63,128,26,11,37,5
50,134,20,4,37,6
84,87,21,5,37,7
56,109,17,9,37,8
69,95,14,5,37,9
63,117,22,8,38,0
56,109,18,6,38,1
64,99,20,11,38,2
72,99,27,11,38,3
59,98,23,7,38,4
61,128,28,13,38,5
44,138,21,6,38,6
81,92,21,5,38,7
56,108,18,10,38,8
69,90,16,6,38,9
63,115,26,8,39,0
56,108,19,7,39,1
62,100,21,11,39,2
71,98,28,11,39,3
58,93,25,9,39,4
59,125,32,14,39,5
40,136,24,8,39,6
78,94,20,7,39,7
53,105,25,11,39,8
67,89,17,7,39,9
57,113,32,10,40,0
57,107,19,8,40,1
63,99,23,11,40,2
72,98,28,12,40,3
55,92,25,11,40,4
55,127,32,15,40,5
39,133,27,8,40,6
75,92,25,8,40,7
51,106,25,11,40,8
63,90,18,8,40,9
55,113,33,11,41,0
55,109,21,9,41,1
62,92,28,13,41,2
66,99,32,13,41,3
56,89,25,12,41,4
55,125,34,15,41,5
38,132,26,10,41,6
71,95,26,9,41,7
50,101,29,13,41,8
60,90,20,8,41,9
54,111,33,14,42,0
52,111,22,9,42,1
61,88,32,13,42,2
62,98,34,13,42,3
55,91,26,12,42,4
58,121,36,17,42,5
35,132,28,11,42,6
68,98,27,10,42,7
48,93,34,16,42,8
61,84,23,9,42,9
53,109,34,15,43,0
49,113,25,9,43,1
58,89,34,14,43,2
59,100,35,14,43,3
52,93,25,12,43,4
55,119,41,17,43,5
36,133,29,12,43,6
66,95,31,10,43,7
48,89,36,16,43,8
56,86,22,11,43,9
51,110,36,15,44,0
44,114,29,10,44,1
55,88,36,15,44,2
55,100,37,15,44,3
51,92,28,13,44,4
53,120,41,19,44,5
36,126,34,12,44,6
62,97,32,11,44,7
48,86,39,15,44,8
50,92,21,12,44,9
50,109,36,15,45,0
39,114,32,10,45,1
55,85,37,18,45,2
54,101,37,15,45,3
49,90,29,14,45,4
51,120,42,21,45,5
33,127,37,12,45,6
63,93,34,14,45,7
48,84,41,17,45,8
48,92,22,12,45,9
49,109,36,15,46,0
36,110,35,11,46,1
54,84,37,19,46,2
55,99,40,16,46,3
46,93,27,15,46,4
48,121,42,21,46,5
29,128,39,14,46,6
61,90,39,15,46,7
47,79,44,20,46,8
46,91,28,12,46,9
49,106,40,14,47,0
35,110,37,11,47,1
53,85,38,20,47,2
53,99,43,17,47,3
42,92,31,15,47,4
46,119,43,21,47,5
27,128,41,17,47,6
56,91,43,15,47,7
38,82,46,23,47,8
41,93,27,13,47,9
44,106,43,15,48,0
35,106,41,13,48,1
50,83,40,22,48,2
51,99,43,18,48,3
41,88,36,15,48,4
43,114,50,24,48,5
26,123,43,20,48,6
53,93,46,14,48,7
34,84,47,24,48,8
40,90,30,13,48,9
40,109,44,15,49,0
34,104,42,15,49,1
48,78,43,25,49,2
48,99,43,20,49,3
41,84,40,15,49,4
41,111,55,24,49,5
24,120,47,23,49,6
47,95,47,17,49,7
32,79,51,26,49,8
38,91,31,14,49,9
35,111,47,15,50,0
31,104,44,16,50,1
48,78,43,25,50,2
43,95,47,23,50,3
40,82,42,16,50,4
42,104,59,25,50,5
22,119,52,23,50,6
44,94,49,17,50,7
30,77,53,28,50,8
38,92,31,16,50,9
37,105,52,17,51,0
31,98,50,17,51,1
46,77,44,26,51,2
40,93,51,25,51,3
37,81,45,17,51,4
41,101,60,26,51,5
21,115,52,26,51,6
42,89,52,19,51,7
30,74,54,29,51,8
36,93,31,20,51,9
36,104,55,17,52,0
30,95,51,19,52,1
45,76,46,27,52,2
38,92,55,24,52,3
35,81,46,20,52,4
38,99,63,28,52,5
20,110,58,26,52,6
41,82,57,22,52,7
28,72,56,29,52,8
36,87,34,22,52,9
34,104,55,17,53,0
28,92,59,19,53,1
42,72,49,29,53,2
36,91,58,24,53,3
34,79,47,20,53,4
38,97,64,29,53,5
20,108,61,26,53,6
38,83,59,22,53,7
27,69,55,31,53,8
36,85,39,24,53,9
35,95,59,21,54,0
25,90,63,21,54,1
37,74,52,29,54,2
34,88,61,25,54,3
34,75,50,23,54,4
36,95,68,31,54,5
21,102,66,26,54,6
36,82,60,23,54,7
