Susceptible,Infected,Recover,Dead,Iter,Zone
17,48,87,35,72,4
20,39,76,36,72,5
19,56,90,39,72,6
10,52,102,45,72,7
7,51,109,40,72,8
18,61,84,38,72,9
14,45,100,55,73,0
21,49,102,35,73,1
16,46,106,37,73,2
25,37,81,48,73,3
17,47,88,35,73,4
20,38,74,37,73,5
18,56,92,40,73,6
10,50,106,46,73,7
7,47,114,39,73,8
17,57,86,42,73,9
14,42,102,55,74,0
18,46,105,36,74,1
16,41,110,38,74,2
23,39,83,47,74,3
17,42,89,38,74,4
20,35,73,38,74,5
18,53,97,42,74,6
10,47,109,45,74,7
7,46,114,40,74,8
14,55,92,44,74,9
12,39,106,58,75,0
16,44,104,41,75,1
14,42,110,39,75,2
23,39,82,46,75,3
17,41,90,38,75,4
20,35,75,37,75,5
17,49,100,43,75,6
11,45,111,45,75,7
5,44,115,41,75,8
14,52,95,45,75,9
12,39,107,58,76,0
15,41,104,42,76,1
14,41,112,39,76,2
23,33,88,47,76,3
16,38,91,40,76,4
20,34,77,37,76,5
17,48,101,45,76,6
12,44,112,46,76,7
5,40,114,43,76,8
13,49,96,47,76,9
12,39,107,60,77,0
14,39,106,45,77,1
14,40,112,39,77,2
23,33,88,47,77,3
16,32,94,42,77,4
20,34,75,36,77,5
17,48,100,46,77,6
11,45,112,46,77,7
4,39,117,43,77,8
12,47,100,46,77,9
11,36,107,62,78,0
14,39,108,46,78,1
12,40,113,37,78,2
24,30,89,48,78,3
16,30,97,42,78,4
20,33,76,37,78,5
16,44,103,46,78,6
11,44,114,46,78,7
4,36,118,46,78,8
12,45,101,47,78,9
11,33,110,62,79,0
14,38,107,46,79,1
12,37,114,40,79,2
22,32,88,47,79,3
16,30,96,44,79,4
19,33,76,37,79,5
16,41,106,47,79,6
9,41,118,47,79,7
4,33,122,46,79,8
11,45,101,49,79,9
11,33,109,62,80,0
12,38,108,45,80,1
12,33,115,40,80,2
21,31,91,49,80,3
16,29,98,43,80,4
19,34,74,38,80,5
15,42,107,48,80,6
8,36,120,50,80,7
3,33,121,50,80,8
11,43,105,47,80,9
10,33,110,62,81,0
11,37,109,45,81,1
12,33,117,39,81,2
21,25,96,50,81,3
16,29,99,43,81,4
19,29,77,40,81,5
14,40,107,52,81,6
8,35,121,51,81,7
2,34,121,49,81,8
11,42,104,47,81,9
9,33,108,64,82,0
10,32,111,47,82,1
12,32,116,39,82,2
21,21,100,49,82,3
16,26,100,45,82,4
19,30,78,39,82,5
14,33,113,53,82,6
8,34,124,50,82,7
2,35,124,48,82,8
11,44,102,48,82,9
9,33,108,64,83,0
10,30,111,47,83,1
12,31,114,42,83,2
21,22,102,47,83,3
15,25,100,45,83,4
19,28,84,38,83,5
15,29,116,53,83,6
7,35,123,53,83,7
2,32,125,49,83,8
11,40,105,48,83,9
9,29,113,64,84,0
9,33,109,48,84,1
12,29,115,42,84,2
21,21,103,46,84,3
15,26,100,46,84,4
19,27,85,37,84,5
15,28,114,54,84,6
5,33,126,56,84,7
2,29,127,49,84,8
10,37,109,48,84,9
9,23,118,64,85,0
9,30,109,49,85,1
11,28,116,42,85,2
20,22,107,46,85,3
15,27,97,46,85,4
19,26,86,38,85,5
15,29,112,53,85,6
5,33,128,56,85,7
2,27,127,50,85,8
10,34,111,51,85,9
9,20,120,64,86,0
9,29,109,49,86,1
10,25,118,43,86,2
18,24,108,46,86,3
15,24,98,48,86,4
18,24,87,38,86,5
14,29,113,55,86,6
5,31,133,54,86,7
3,24,128,51,86,8
9,32,113,53,86,9
9,20,119,66,87,0
8,28,112,50,87,1
10,21,121,43,87,2
17,25,105,47,87,3
14,24,100,47,87,4
18,21,90,38,87,5
14,26,115,56,87,6
5,27,133,56,87,7
2,23,129,51,87,8
8,34,116,52,87,9
10,17,124,65,88,0
8,28,111,52,88,1
8,22,123,43,88,2
17,25,105,47,88,3
14,21,100,51,88,4
17,19,90,39,88,5
14,26,114,55,88,6
5,25,136,56,88,7
2,22,129,51,88,8
8,28,120,53,88,9
10,16,128,66,89,0
8,27,111,52,89,1
8,22,124,42,89,2
16,21,108,49,89,3
14,21,100,50,89,4
17,18,90,42,89,5
14,25,116,55,89,6
5,23,136,56,89,7
2,21,129,50,89,8
7,29,120,52,89,9
10,14,127,67,90,0
8,25,115,49,90,1
6,22,124,43,90,2
16,19,107,49,90,3
13,20,101,50,90,4
17,18,95,42,90,5
13,25,117,57,90,6
5,20,137,55,90,7
2,20,130,50,90,8
8,27,121,56,90,9
10,14,127,66,91,0
8,25,112,49,91,1
6,22,124,45,91,2
16,18,106,48,91,3
13,19,104,49,91,4
16,17,96,43,91,5
13,26,117,58,91,6
5,19,141,55,91,7
2,19,130,49,91,8
7,26,122,58,91,9
10,12,130,67,92,0
7,24,114,50,92,1
6,21,127,45,92,2
17,16,106,47,92,3
14,17,102,51,92,4
15,15,97,43,92,5
12,25,117,60,92,6
5,19,142,55,92,7
2,18,127,52,92,8
7,25,122,59,92,9
8,13,129,68,93,0
7,23,116,48,93,1
5,22,128,45,93,2
17,16,105,47,93,3
14,14,105,52,93,4
15,13,97,45,93,5
12,24,118,61,93,6
5,17,142,56,93,7
2,18,126,51,93,8
7,24,123,62,93,9
8,12,130,67,94,0
7,20,118,50,94,1
5,22,129,45,94,2
16,15,106,45,94,3
14,13,104,53,94,4
14,14,98,46,94,5
12,24,117,60,94,6
5,16,143,57,94,7
2,17,128,50,94,8
5,28,122,63,94,9
7,11,129,67,95,0
7,19,119,50,95,1
5,20,130,45,95,2
16,15,106,46,95,3
14,11,105,54,95,4
14,14,97,47,95,5
12,24,118,61,95,6
6,16,143,58,95,7
2,18,129,49,95,8
5,24,124,63,95,9
7,11,132,66,96,0
7,18,117,51,96,1
5,17,132,46,96,2
17,12,110,46,96,3
14,13,103,54,96,4
14,12,99,48,96,5
10,23,117,63,96,6
6,16,141,58,96,7
2,16,132,50,96,8
5,22,124,64,96,9
7,10,133,66,97,0
8,16,119,49,97,1
5,15,133,46,97,2
16,11,111,46,97,3
13,12,106,57,97,4
14,11,100,46,97,5
9,18,121,65,97,6
5,16,141,60,97,7
2,18,129,50,97,8
5,19,128,64,97,9
8,8,134,65,98,0
7,15,121,50,98,1
5,14,132,46,98,2
15,11,110,46,98,3
13,14,104,56,98,4
14,9,103,46,98,5
8,18,121,68,98,6
5,15,143,59,98,7
2,18,132,51,98,8
5,17,127,65,98,9
8,8,132,67,99,0
7,14,123,49,99,1
5,14,133,46,99,2
15,11,109,45,99,3
13,13,104,57,99,4
14,8,106,47,99,5
8,18,123,66,99,6
5,14,140,60,99,7
2,18,134,51,99,8
4,18,125,66,99,9
8,7,131,69,100,0
8,13,125,47,100,1
5,12,135,47,100,2
15,9,112,43,100,3
11,12,107,56,100,4
14,8,105,49,100,5
7,17,124,66,100,6
5,11,141,62,100,7
2,14,136,54,100,8
4,17,127,65,100,9
8,5,134,67,101,0
7,12,127,45,101,1
5,12,134,48,101,2
15,9,111,47,101,3
10,12,107,56,101,4
14,7,106,49,101,5
7,15,126,65,101,6
5,11,141,64,101,7
2,14,137,54,101,8
4,16,128,64,101,9
8,3,136,67,102,0
7,12,128,45,102,1
5,9,137,47,102,2
15,9,110,48,102,3
10,11,108,56,102,4
13,6,108,49,102,5
7,11,127,68,102,6
5,11,142,64,102,7
2,12,137,56,102,8
5,15,127,64,102,9
8,3,136,66,103,0
7,9,131,46,103,1
5,9,137,49,103,2
15,7,110,49,103,3
10,10,106,57,103,4
13,6,107,49,103,5
6,9,129,68,103,6
5,12,143,64,103,7
2,11,138,56,103,8
5,15,128,64,103,9
8,3,135,65,104,0
6,8,131,48,104,1
5,8,138,48,104,2
14,7,108,50,104,3
10,7,109,58,104,4
12,7,106,48,104,5
6,9,128,70,104,6
5,11,145,62,104,7
2,10,137,60,104,8
6,14,130,66,104,9
8,2,134,66,105,0
6,8,131,48,105,1
5,8,136,47,105,2
14,6,109,50,105,3
10,8,109,59,105,4
12,5,107,50,105,5
6,9,130,67,105,6
5,9,146,61,105,7
2,10,138,60,105,8
6,13,132,68,105,9
7,2,135,65,106,0
6,8,131,50,106,1
5,8,136,49,106,2
15,6,108,48,106,3
10,7,110,58,106,4
12,5,110,48,106,5
6,7,132,66,106,6
5,7,148,61,106,7
2,7,139,63,106,8
6,13,130,69,106,9
7,2,133,66,107,0
6,7,132,49,107,1
5,8,138,50,107,2
13,8,111,50,107,3
10,8,109,58,107,4
12,5,108,48,107,5
6,6,131,66,107,6
6,7,146,61,107,7
2,6,143,61,107,8
6,12,130,68,107,9
5,2,136,66,108,0
6,7,129,52,108,1
5,7,140,48,108,2
14,7,112,49,108,3
10,9,108,56,108,4
12,3,109,49,108,5
7,6,132,66,108,6
6,5,148,60,108,7
2,6,142,63,108,8
5,12,130,69,108,9
5,2,139,65,109,0
6,7,128,52,109,1
5,7,137,48,109,2
14,7,112,51,109,3
10,11,107,55,109,4
12,2,112,50,109,5
7,4,132,67,109,6
6,5,146,61,109,7
2,5,143,62,109,8
5,12,131,68,109,9
5,2,139,65,110,0
6,7,127,52,110,1
6,6,138,46,110,2
14,7,112,51,110,3
10,11,109,54,110,4
11,2,112,52,110,5
7,4,132,65,110,6
6,5,147,62,110,7
2,5,142,63,110,8
5,11,131,69,110,9
5,2,137,64,111,0
6,7,129,50,111,1
6,6,137,45,111,2
13,8,110,52,111,3
10,9,110,54,111,4
11,2,111,51,111,5
7,5,134,65,111,6
6,4,147,63,111,7
2,4,141,68,111,8
5,10,134,70,111,9
5,4,135,65,112,0
6,7,128,50,112,1
5,6,139,45,112,2
13,7,109,53,112,3
10,8,112,54,112,4
11,2,114,50,112,5
7,6,131,67,112,6
6,4,146,63,112,7
2,4,142,66,112,8
4,10,135,69,112,9
5,4,135,65,113,0
6,7,130,48,113,1
4,7,137,47,113,2
13,7,110,54,113,3
10,6,116,52,113,4
10,2,113,50,113,5
8,6,130,68,113,6
6,4,148,63,113,7
2,3,141,67,113,8
4,10,134,68,113,9
5,5,134,67,114,0
6,6,132,46,114,1
4,7,135,48,114,2
13,7,111,54,114,3
9,6,116,54,114,4
10,2,113,50,114,5
8,6,132,66,114,6
6,4,149,64,114,7
2,3,140,66,114,8
4,8,133,69,114,9
5,5,131,68,115,0
6,5,134,45,115,1
4,7,133,48,115,2
13,6,115,54,115,3
9,6,118,54,115,4
10,2,112,52,115,5
6,9,130,66,115,6
6,3,150,62,115,7
2,2,142,65,115,8
4,8,132,71,115,9
5,5,132,68,116,0
6,5,133,45,116,1
4,7,133,46,116,2
13,5,118,54,116,3
9,6,119,55,116,4
10,2,111,53,116,5
6,9,129,66,116,6
6,3,150,61,116,7
2,1,144,64,116,8
4,8,130,73,116,9
5,5,132,68,117,0
5,5,133,46,117,1
